VNUM	LOCALE_NAME
45165	Bonnet d\'ours blanc
45166	Bonnet d\'once
45167	Bonnet de lièvre alpin+
45168	Bonnet d\'ours blanc+
45169	Bonnet d\'once+
45170	Masque citrouille zombie
45171	Chapeau de sorcière
45172	Masque citr. zombie+
45173	Chapeau de sorcière+
45174	Masque bonhomme de neige
45175	Masque Frosty Noël
45176	Bonnet à pompon (blanc)
45177	Bonnet à pompon (rouge)
45178	Masque bonhomme neige+
45179	Masque Frosty Noël+
45180	Bonnet à pompon+ (blanc)
45181	Bonnet à pompon+ (rouge)
45190	Oreilles de lapin (gris)
45191	Oreilles de lapin (brun)
45192	Parure pascale (coloré)
45193	Parure pascale (bleuté)
45194	Oreilles de lapin+(gris)
45195	Oreilles de lapin+(brun)
45196	Parure pascale+ (coloré)
45197	Parure pascale+ (bleuté)
50001	Livre de Bonne fortune
50002	Anneau d\'or
50003	Doc. oubli des compét.
50004	Détecteur d\'évènement
50005	Ticket d\'équitation
50006	Coffre au trésor d\'or
50007	Coffre d\'argent
50008	Clé d\'or
50009	Clé d\'argent
50010	Chaussette
50011	Coffre de rayon de Lune
50012	Coffre au trésor d\'or+
50013	Coffre d\'argent+
50014	Clé d\'or+
50015	Clé d\'argent+
50016	Pâte de haricots
50017	Pâte de sucre
50018	Pâte de fruit
50019	Riz sucré
50020	Gâteau de haricots
50021	Gâteau de sucre
50022	Gâteau de fruits
50023	Bourse de Yangs
50024	Rose
50025	Chocolat
50026	Monnaie
50027	Ticket de loterie
50028	Anneau d\'Or 24 000
50029	Anneau d\'or 18 000
50030	Anneau d\'or 14 000
50031	Rose
50032	Bonbon
50033	Boîte mystérieuse
50034	Boîte puzzle
50035	Cadeau (jaune)
50036	Cadeau (violet)
50037	Boîte hexagonale
50038	Certificat de bronze
50039	Certificat d\'argent
50040	Certificat d\'or
50041	Colis cadeau
50042	Médaille du Héros
50050	Médaille équestre
50051	Dessin de cheval
50052	Livre cheval de combat
50053	Livre équit. militaire
50054	Foin
50055	Carotte
50056	Ginseng rouge
50057	Herbe des singes (F)
50058	Herbe des singes (N)
50059	Herbe des singes (D)
50060	Manuel d\'équitation
50061	Manuel appriv. chevaux
50062	Manuel sur les chevaux
50067	Parchemin d\'évolution
50068	Parchemin de mutation
50070	Boîte du Chef Orc
50071	Boîte du chef funeste
50072	Bte du chef fant.
50073	Bte de la Reine Araignée
50074	Bte de l\'araignée géante
50075	Bte porteur géant pest.
50076	Bte de la Tortue géante
50077	Boîte de Neuf-queues
50078	Boîte du Tigre jaune
50079	Boîte du roi des flammes
50080	Boîte du Dragon rouge
50081	Boîte du Roi Démon
50082	Boîte de la faucheuse
50083	Ticket d\'équitation
50084	Pierre d\'ouverture
50085	Noyau
50086	Gâteau de Lune
50087	Gâteau riz-haricots Mung
50088	Gâteau de riz et armoise
50089	Pierre d\'ouverture
50090	Bte du Renard à 9 queues
50091	Sushi de carpe dorée
50092	Sushi de carpe
50093	Sushi de saumon
50094	Sushi de poisson-chat
50095	Citrouille
50096	Ballon de foot
50100	Diablotin de feu
50101	Diablotin de feu
50102	Diablotin de feu
50103	Diablotin de feu
50104	Diablotin de feu
50105	Diablotin de feu
50106	Feu d\'artifice de Noël
50107	Feu d\'artifice chinois
50108	Toupie de feu d\'artifice

50109	Boîte d\'ébène rouge
50110	Boîte d\'ébène d\'apparat
50111	Boîte d\'ébène jaune
50112	Boîte d\'ébène vert clair
50113	Boîte d\'ébène vert
50114	Boîte d\'ébène bleue
50115	Boîte d\'ébène pourpre
50116	Bon d\'échange d\'arme
50117	Boîte à bijoux
50118	NoNAme
50119	NoNAme
50120	Cassette en fer
50121	Coffret en fer
50122	Coffre en fer
50123	NoNAme
50124	Boîte en Bois Usé
50125	Coffre mystérieux
50126	Coffre mystérieux
50127	Myst. coffre - Émeraudes
50128	Myst. coffre - Saphirs
50129	Myst. coffre - Améthyste
50130	Coffre olympique
50131	Myst. coffre - Citrines
50132	Myst. coffre - Rubis
50133	Myst. coffre - Émeraudes
50134	Myst. coffre - Saphirs
50135	Myst. coffre - Améthyste
50136	Myst. coffre - Topazes
50137	Myst. coffre - Citrines
50150	Clé sertie d\'un rubis
50151	Clé sertie d\'émeraudes
50152	Clé sertie d\'un saphir
50153	Clé sertie d\'améthyste
50154	Clé sertie d\'une topaze
50155	Clé sertie d\'une citrine
50156	Clé sertie d\'un rubis
50160	Œuf de Pâques
50161	Œuf de Pâques
50162	Œuf de Pâques
50163	Œuf de Pâques
50164	Œuf de Pâques
50165	Œuf de Pâques
50166	Œuf de Pâques
50167	Œuf de Pâques
50168	Œuf de Pâques
50169	Œuf de Pâques
50170	Œuf de Pâques
50171	Œuf de Pâques
50172	Œuf de Pâques
50173	Œuf de Pâques
50174	Œuf de Pâques
50175	Œuf de Pâques
50176	Œuf de Pâques
50177	Œuf de Pâques
50178	Œuf de Pâques
50179	Œuf de Pâques
50180	Panier vide
50181	Panier d\'œufs de Pâques
50182	Coffre béni
50183	Sucreries
50184	NoNAme
50185	NoNAme
50186	Coffre d\'Azraël
50187	Coffre d\'apprenti I
50188	Coffre d\'apprenti II
50189	Coffre d\'apprenti III
50190	Coffre d\'expert I
50191	Coffre d\'expert II
50192	Coffre d\'expert III
50193	Coffre de maître I
50194	Coffre de maître II
50195	Coffre de maître III
50196	Coffre de grand maître
50197	NoNAme
50198	NoNAme
50199	NoNAme
50200	Paquet
50201	Bouquet
50202	Bouquet
50212	Coffre d\'apprenti I
50213	Coffre d\'apprenti I
50215	Coffre d\'Halloween
50216	Vin chaud
50249	Coffre du triomphe
50252	Cor Draconis
50253	NoNAme
50254	Coffre de l\'obscurité
50255	Cor Draconis (brut)
50256	Cor Draconis (taillé)
50257	Cor Draconis (rare)
50258	Cor Draconis (antique)
50259	Cor Draconis (légend.)
50260	Cor Draconis (brut)
50263	Parchemin de lien
50264	Parchemin de séparation
50265	Ballon de foot doré
50300	Livre de compétence
50301	L\'Art de guerre Sun-Zi
50302	L\'Art de guerre Wu-Zi
50303	WeiLiao Zi
50304	Maîtrise du combo
50305	Arch. Maîtres du Combo
50306	Art du Combo
50307	Livre de Quête (Facile)
50308	Livre de Quête(Normal)
50309	Livre de Quête (Diff.)
50310	Livre de Quête (Expert)
50311	Parler le Shinsoo
50312	Parler le Chunjo
50313	Parler le Jinno
50314	Livre de polymorphie
50315	Livre polymorph. avancée
50316	Livre Maître Polymorph.
50317	Livre de Quête (Test)
50318	Livre de quête (Facile)
50319	Livre de Quête(Normal)
50320	Livre de Quête(Diff.)
50321	Livre de Quête(Expert)
50322	Pers. de transformation
50401	Man. Triple Lacération
50402	Man. Moulinet à l\'épée
50403	Manuel de Berserk
50404	Manuel d\'Aura de l\'Epée
50405	Manuel d\'Accélération
50406	Livre : Volonté de vivre
50416	Man. attaque de l\'Esprit
50417	Manuel de la paume
50418	Manuel de Charge
50419	Manuel de Corps puissant
50420	Man. d\'attaque à l\'Epée
50421	Livre : Orbe de l\'épée
50431	Manuel d\'embuscade
50432	Manuel d\'attaque rapide
50433	Manuel de Dague filante
50434	Manuel de furtivité
50435	Manuel Brume empoisonnée
50436	Livre : Poison insidieux
50446	Manuel Tir à répétition
50447	Manuel Pluie de flèches
50448	Manuel de Flèche de Feu
50449	Manuel de Pas de plume
50450	Man. Flèche empoisonnée
50451	Livre : Coup étincelant
50461	Manuel Toucher brûlant
50462	Man. Tourbillon du Drag.
50463	Manuel de Lame enchantée
50464	Manuel de Peur
50465	Manuel armure enchantée
50466	Manuel Contre-sortilège
50476	Man. attaque Ténèbres
50477	Man. attaque de flammes
50478	Manuel Esprit de flammes
50479	Man. Protect. Ténèbres
50480	Man. frappe de l\'Esprit
50481	Man. Orbe des Ténèbres
50491	Manuel Talisman volant
50492	Manuel Dragon chassant
50493	Manuel Dragon rugissant
50494	Manuel de Bénédiction
50495	Manuel de Reflet
50496	Manuel Aide du Dragon
50506	Manuel de Jet de Lumière
50507	Man. appel de la Lumière
50508	Manuel Griffe de Lumière
50509	Manuel de Soin
50510	Manuel de Promptitude
50511	Manuel attaque renforcée
50512	Pierre Arc-en-ciel
50513	Pierre d\'âme
50530	Livre : Déchiqueter
50531	Livre : Souffle de loup
50532	Livre : Bond de loup
50533	Livre : Griffe de loup
50534	Livre : Âme loup pourpre
50535	Livre : Âme loup indigo
50600	Manuel d\'extraction
50601	Pierre de Diamant
50602	Pierre d\'ambre
50603	Tronc fossile
50604	Minerai de cuivre
50605	Minerai d\'argent
50606	Minerai d\'or
50607	Minerai de jade
50608	Minerai d\'ébène
50609	Morceau de Perle
50610	Minerai d\'or blanc
50611	Minerai de cristal
50612	Minerai d\'améthyste
50613	Minerai de céleste
50614	Minerai de cristal d\'âme
50615	Minerai de rubis
50616	Minerai de grenat
50617	Minerai d\'émeraude
50618	Minerai de saphir
50619	Minerai de tourmaline
50621	Diamant
50622	Ambre
50623	Bois fossile
50624	Cuivre
50625	Argent
50626	Or
50627	Jade
50628	Pierre d\'ébène
50629	Perle
50630	Or blanc
50631	Cristal
50632	Améthyste
50633	Larme céleste
50634	Cristal d\'âme
50635	Rubis
50636	Grenat
50637	Émeraude
50638	Saphir
50639	Tourmaline
50701	Fleur de pêcher
50702	Campanule
50703	Fleur Kaki
50704	Racine de Gango
50705	Lilas
50706	Champignon Tue
50707	Rose des montagnes
50708	Baie
50709	Pissenlit
50710	Chardon
50711	Datte
50712	Plante Sam-Zi
50721	Fleur de pêcher
50722	Campanule
50723	Fleur de kaki
50724	Racine de gango
50725	Lilas
50726	Champignon Tue
50727	Rose des montagnes
50728	Baie
50729	Pissenlit
50730	Chardon
50731	Datte
50732	Plante Sam-Zi
50801	Sirop de Fleur de pêcher
50802	Sirop de Campanule
50803	Sirop de Fleur Kaki
50804	Sirop de Racine de Gango
50805	Sirop de Lilas
50806	Sirop de Champignon Tue
50807	Sirop de Rose des monts
50808	Sirop de baie
50809	Sirop de Pissenlit
50810	Sirop de Chardon
50811	Sirop de Datte
50812	Sirop de Plante Sam-Zi
50813	Eau de Sim
50814	Eau de Dok
50815	Eau de Bo
50816	Eau de Yuong
50817	Eau de Zin
50818	Eau de SamBo
50819	Eau de Mong
50820	Eau de Hwal
50821	Rosée rouge
50822	Rosée rose
50823	Rosée jaune
50824	Rosée verte
50825	Rosée bleue
50826	Rosée blanche
50901	Bouteille vide
50902	Recette des débutants
50903	Recette
50904	Recette professionnels
50905	Recette d\'eau de Sim
50906	Recette d\'eau de Dok
50907	Recette d\'eau de Bo
50908	Recette d\'eau de Yuong
50909	Recette d\'eau de Zin
50910	Recette d\'eau de Hwal
51001	Fragment d\'énergie
51002	Cristal d\'énergie
51501	Cor Draconis (brut)
51502	Cor Draconis (brut)
51503	Cor Draconis (normal)
51504	Cor Draconis (noble)
51505	Cor Draconis (précieux)
51506	Cor Draconis (mythique)
51507	Cor Draconis (taillé)
51508	Cor Draconis (rare)
51509	Cor Draconis (antique)
51510	Cor Draconis (légendaire)
51511	Cor Diamas
51512	Cor Rubinum
51513	Cor Jadeit
51514	Cor Saphirum
51515	Cor Granatum
51516	Cor Atrum
51517	Cor Diamas (normal)
51518	Cor Rubinum (normal)
51519	Cor Jadeit (normal)
51520	Cor Saphirum (normal)
51521	Cor Granatum (normal)
51522	Cor Atrum (normal)
51523	Cor Diamas (noble)
51524	Cor Rubinum (noble)
51525	Cor Jadeit (noble)
51526	Cor Saphirum (noble)
51527	Cor Granatum (noble)
51528	Cor Atrum (noble)
51529	Cor Diamas (précieux)
51530	Cor Rubinum (précieux)
51531	Cor Jadeit (précieux)
51532	Cor Saphirum (précieux)
51533	Cor Granatum (précieux)
51534	Cor Atrum (précieux)
51535	Cor Diamas (pur)
51536	Cor Rubinum (pur)
51537	Cor Jadeit (pur)
51538	Cor Saphirum (pur)
51539	Cor Granatum (pur)
51540	Cor Atrum (pur)
51541	Cor Draconis (brillant)
51542	Cor Diamas (brillant)
51543	Cor Rubinum (brillant)
51544	Cor Jadeit (brillant)
51545	Cor Saphirum (brillant)
51546	Cor Granatum (brillant)
51547	Cor Atrum (brillant)
51548	Cor Draconis (pur)
51549	Cor Draconis (éternel)
51550	Cor Diamas (éternel)
51551	Cor Rubinum (éternel)
51552	Cor Jadeit (éternel)
51553	Cor Saphirum (éternel)
51554	Cor Granatum (éternel)
51555	Cor Atrum (éternel)
51556	Cor Diamas (mythique)
51557	Cor Rubinum (mythique)
51558	Cor Jadeit (mythique)
51559	Cor Saphirum (mythique)
51560	Cor Granatum (mythique)
51561	Cor Atrum (mythique)
51562	Cor Draconis (épique)
51563	Cor Diamas (épique)
51564	Cor Rubinum (épique)
51565	Cor Jadeit (épique)
51566	Cor Saphirum (épique)
51567	Cor Granatum (épique)
51568	Cor Atrum (épique)
51569	Cor Draconis (divin)
51570	Cor Diamas (divin)
51571	Cor Rubinum (divin)
51572	Cor Jadeit (divin)
51573	Cor Saphirum (divin)
51574	Cor Granatum (divin)
51575	Cor Atrum (divin)
51576	Cor Draconis+ (normal)
51577	Cor Diamas+ (normal)
51578	Cor Rubinum+ (normal)
51579	Cor Jadeit+ (normal)
51580	Cor Saphirum+ (normal)
51581	Cor Granatum+ (normal)
51582	Cor Atrum+ (normal)
51583	Cor Draconis+ (noble)
51584	Cor Diamas+ (noble)
51585	Cor Rubinum+ (noble)
51586	Cor Jadeit+ (noble)
51587	Cor Saphirum+ (noble)
51588	Cor Granatum+ (noble)
51589	Cor Atrum+ (noble)
51590	Cor Draconis+ (précieux)
51591	Cor Diamas+ (précieux)
51592	Cor Rubinum+ (précieux)
51593	Cor Jadeit+ (précieux)
51594	Cor Saphirum+ (précieux)
51595	Cor Granatum+ (précieux)
51596	Cor Atrum+ (précieux)
51597	Cor Draconis+ (pur)
51598	Cor Diamas+ (pur)
51599	Cor Rubinum+ (pur)
51600	Cor Jadeit+ (pur)
51601	Cor Saphirum+ (pur)
51602	Cor Granatum+ (pur)
51603	Cor Atrum+ (pur)
51604	Cor Draconis+ (brillant)
51605	Cor Diamas+ (brillant)
51606	Cor Rubinum+ (brillant)
51607	Cor Jadeit+ (brillant)
51608	Cor Saphirum+ (brillant)
51609	Cor Granatum+ (brillant)
51610	Cor Atrum+ (brillant)
51611	Cor Draconis+ (éternel)
51612	Cor Diamas+ (éternel)
51613	Cor Rubinum+ (éternel)
51614	Cor Jadeit+ (éternel)
51615	Cor Saphirum+ (éternel)
51616	Cor Granatum+ (éternel)
51617	Cor Atrum+ (éternel)
51618	Cor Draconis+ (mythique)
51619	Cor Diamas+ (mythique)
51620	Cor Rubinum+ (mythique)
51621	Cor Jadeit+ (mythique)
51622	Cor Saphirum+ (mythique)
51623	Cor Granatum+ (mythique)
51624	Cor Atrum+ (mythique)
51625	Cor Draconis+ (épique)
51626	Cor Diamas+ (épique)
51627	Cor Rubinum+ (épique)
51628	Cor Jadeit+ (épique)
51629	Cor Saphirum+ (épique)
51630	Cor Granatum+ (épique)
51631	Cor Atrum+ (épique)
51632	Cor Draconis+ (divin)
51633	Cor Diamas+ (divin)
51634	Cor Rubinum+ (divin)
51635	Cor Jadeit+ (divin)
51636	Cor Saphirum+ (divin)
51637	Cor Granatum+ (divin)
51638	Cor Atrum+ (divin)
51639	Coffre-dragon
51640	Coffre-dragon+
51641	Coffre-dragon+ (coloré)
51642	Coffre-dragon (coloré)
51643	Coffre-dragon noble
51644	Coffre-dragon+ noble
51645	Coffre-dragon+ nob. col.
51646	Coffre-dragon nob. col.
52001	Sceau du jeune sanglier
52002	Sceau du jeune sanglier
52003	Sceau du jeune sanglier
52004	Sceau du jeune sanglier
52005	Sceau du jeune sanglier
52006	Sceau sanglier sauvage
52007	Sceau sanglier sauvage
52008	Sceau sanglier sauvage
52009	Sceau sanglier sauvage
52010	Sceau sanglier sauvage
52011	Sceau sanglier vaillant
52012	Sceau sanglier vaillant
52013	Sceau sanglier vaillant
52014	Sceau sanglier vaillant
52015	Sceau sanglier vaillant
52016	Sceau du jeune loup
52017	Sceau du jeune loup
52018	Sceau du jeune loup
52019	Sceau du jeune loup
52020	Sceau du jeune loup
52021	Sceau du loup sauvage
52022	Sceau du loup sauvage
52023	Sceau du loup sauvage
52024	Sceau du loup sauvage
52025	Sceau du loup sauvage
52026	Sceau du loup vaillant
52027	Sceau du loup vaillant
52028	Sceau du loup vaillant
52029	Sceau du loup vaillant
52030	Sceau du loup vaillant
52031	Sceau du jeune lion
52032	Sceau du jeune lion
52033	Sceau du jeune lion
52034	Sceau du jeune lion
52035	Sceau du jeune lion
52036	Sceau du lion sauvage
52037	Sceau du lion sauvage
52038	Sceau du lion sauvage
52039	Sceau du lion sauvage
52040	Sceau du lion sauvage
52041	Sceau du lion vaillant
52042	Sceau du lion vaillant
52043	Sceau du lion vaillant
52044	Sceau du lion vaillant
52045	Sceau du lion vaillant
52046	Sceau du jeune tigre
52047	Sceau du jeune tigre
52048	Sceau du jeune tigre
52049	Sceau du jeune tigre
52050	Sceau du jeune tigre
52051	Sceau du tigre sauvage
52052	Sceau du tigre sauvage
52053	Sceau du tigre sauvage
52054	Sceau du tigre sauvage
52055	Sceau du tigre sauvage
52056	Sceau du tigre vaillant
52057	Sceau du tigre vaillant
52058	Sceau du tigre vaillant
52059	Sceau du tigre vaillant
52060	Sceau du tigre vaillant
52061	Sceau du jeune renne
52062	Sceau du jeune renne
52063	Sceau du jeune renne
52064	Sceau du jeune renne
52065	Sceau du jeune renne
52066	Sceau du renne sauvage
52067	Sceau du renne sauvage
52068	Sceau du renne sauvage
52069	Sceau du renne sauvage
52070	Sceau du renne sauvage
52071	Sceau du renne vaillant
52072	Sceau du renne vaillant
52073	Sceau du renne vaillant
52074	Sceau du renne vaillant
52075	Sceau du renne vaillant
52076	Sceau du jeune renne
52077	Sceau du jeune renne
52078	Sceau du jeune renne
52079	Sceau du jeune renne
52080	Sceau du jeune renne
52081	Sceau du renne sauvage
52082	Sceau du renne sauvage
52083	Sceau du renne sauvage
52084	Sceau du renne sauvage
52085	Sceau du renne sauvage
52086	Sceau du renne vaillant
52087	Sceau du renne vaillant
52088	Sceau du renne vaillant
52089	Sceau du renne vaillant
52090	Sceau du renne vaillant
52091	Sceau de jeune Dragor
52092	Sceau de jeune Dragor
52093	Sceau de jeune Dragor
52094	Sceau de jeune Dragor
52095	Sceau de jeune Dragor
52096	Sceau de Dragor sauvage
52097	Sceau de Dragor sauvage
52098	Sceau de Dragor sauvage
52099	Sceau de Dragor sauvage
52100	Sceau de Dragor sauvage
52101	Sceau de Dragor vaillant
52102	Sceau de Dragor vaillant
52103	Sceau de Dragor vaillant
52104	Sceau de Dragor vaillant
52105	Sceau de Dragor vaillant
52106	Sceau du jeune moa
52107	Sceau du jeune moa
52108	Sceau du jeune moa
52109	Sceau du jeune moa
52110	Sceau du jeune moa
52111	Sceau du moa sauvage
52112	Sceau du moa sauvage
52113	Sceau du moa sauvage
52114	Sceau du moa sauvage
52115	Sceau du moa sauvage
52116	Sceau du moa vaillant
52117	Sceau du moa vaillant
52118	Sceau du moa vaillant
52119	Sceau du moa vaillant
52120	Sceau du moa vaillant
52701	Certificat de lion
52702	Certificat de tigre
52703	Certificat de sanglier
52704	Certificat de loup
52705	Certificat de renne (m)
52706	Certificat de renne (f)
52707	Certificat de Dragor
52708	Certificat de moa
53001	NoNAme
53002	Sceau du faon
53003	Sceau : phœnix de glace
53005	Bébé Azraël
53006	Bébé Azraël (or)
53007	Sceau Bambi
53008	Sceau de Knuud
53009	Sceau Bao Bao
53010	Sceau Léonidas
53011	Sceau Khan
53012	Sceau Porky
53013	Sceau Rufus
53014	Sceau de mini-bourreau
53015	Sceau mini-bourreau (or)
53016	Sceau de Boney
53017	Sceau du Phoenix de jade
53018	Léonidas polaire (sceau)
53019	Khan arctique (sceau)
53020	Porky polaire (sceau)
53021	Rufus des glaces (sceau)
53022	Sceau de Sheldon
53023	Sceau de Cooper
53024	Bébé panthère (7 jours)
53025	Bébé léopard (7 jours)
53026	NoNAme
53218	Bébé panthère (30 jours)
53219	Bébé panthère (120 j.)
53220	Bébé léopard (30 jours)
53221	Bébé léopard (120 jours)
53222	Sceau tête de citrouille
53223	Sceau balayette
53224	Sceau de Flocon
53225	Sceau de Clochette
53226	Cupidon (sceau)
53227	Cœur courroucé (sceau)
53501	NoNAme
53502	Coffre du faon
53503	Cage de phœnix de glace
53504	NoNAme
53505	NoNAme
53506	NoNAme
53507	³ì°¢ º¸°üÇÔ
53508	³ì°¢ º¸°üÇÔ
53509	³ì°¢ º¸°üÇÔ
53510	³ì°¢ º¸°üÇÔ
53511	³ì°¢ º¸°üÇÔ
53512	³ì°¢ º¸°üÇÔ
53513	³ì°¢ º¸°üÇÔ
53514	³ì°¢ º¸°üÇÔ
53515	³ì°¢ º¸°üÇÔ
53516	Coffre d\'os
53517	Cage de jade
53518	Léonidas polaire
53519	Khan arctique
53520	Porky polaire
53521	Rufus des glaces
53522	Nid de Sheldon
53523	Clapier
53526	NoNAme
53527	Cage tête de citrouille
53528	Placard à balais
53529	Glacière de Flocon
53530	Glacière de Clochette
53531	Coffre de Cupidon
53532	Coffre du Cœur courroucé
54041	NoNAme
54042	NoNAme
54043	Coffre d\'apprenti I
60001	Bile
60002	Note pour le gardien
60003	Symbole de Héros
69000	Coup Secret
69010	Secret de Chi
69020	Secret du coup d\'esprit
69030	Secret du coup d\'attaque
69040	Secret d\'embuscade
69050	Secret des flèches
69060	Secret de la plume
69070	Secret attaque rapide
69080	Secret d\'attaque obscure
69090	Secret tourbillon Dragon
69100	Secret Terre et Ciel
69110	Secret Epée enchantée
69120	Secret Talisman volant
69130	Secret soin
69140	Secret: Griffe du dragon
69150	Secret Bénédiction
70001	Poupée de la Déesse
70002	Troisième main
70003	Livre du chef
70004	Médaille d\'attention
70005	Anneau d\'expérience
70006	Anneau de Langage
70007	Anneau d\'étourdissement
70008	Drapeau blanc
70009	Coffre au trésor
70010	Ticket de stockage
70011	Bouteille d\'amélioration
70012	Larme de la Déesse
70013	Larme de la Déesse G.
70014	Dragée de sang
70015	Pinceau bon marché
70016	Bracelet indien
70017	Bracelet précieux
70018	B. d\'oreille du Phoenix
70019	Collier de millionnaire
70020	Vin de fleur de pêche
70021	Bénédiction de l\'ange
70022	Coeur de Bera
70023	Canne de l\'homme sage
70024	Orbe de bénédiction
70025	Anneau de fierté
70026	Miroir de disparition
70027	Notes du forgeron
70028	Notes de l\'homme sage
70029	Plume rouge d\'écriture
70030	Monocle rouge
70031	Traité d\'escrime
70032	Manuel d\'armes à 2 mains
70033	Manuel d\'arme à une main
70034	Manuel de Dague
70035	Cuivre magique
70036	Notes de l\'étudiant
70037	Livre de l\'oubli
70038	Cape de bravoure
70039	Manuel du forgeron
70040	Obstination d\'Orc
70041	Poing du disciple
70042	Eclat du Mal
70043	Gants de voleur
70044	Ongle du Seigneur des T.
70045	Crocs du Seigneur des T.
70046	Graal du Dieu Dragon
70047	Anneau de Langage(ex)
70048	Cape de l\'évadé
70049	Anneau de Lucie
70050	Symbole du Roi sage
70051	Gants du Roi sage
70052	Charme Karma 1
70053	Charme Karma 2
70054	Charme Karma 3
70056	Grenadine+
70057	Cape de bravoure
70058	Anneau de téléportation
70063	Transformer le costume
70064	Enchanter le costume
70101	Livre de la Providence
70102	Haricot Zen
70103	Sutra
70104	Orbe de Polymorphie
70105	Orbe de Polymorphie
70106	Orbe de Polymorphie
70107	Orbe de Polymorphie
70201	Décolorant
70202	Teint. cheveux blanche
70203	Teint. cheveux blond
70204	Teint. cheveux rouge
70205	Teinture de cheveux brun
70206	Teinture de cheveux noir
70207	Décolorant
70208	Teinture marron
70251	Herbes médic. rouges
70252	Herbes médic. bleues
70253	Herbes médic. vertes
70254	Herbes médic. pourpres
70301	Anneau de couple
70302	Alliance
71001	Parchemin d\'exorcisme
71002	Redistribution de statut
71003	Parch. oubli compétence
71004	Médaille du Dragon
71005	Anneau de Langage
71006	Anneau de Langage
71007	Anneau de Langage
71008	Manuel de pêche
71009	Stockage agrandi
71010	Troisième Main
71011	Masque d\'émotions
71012	Livre du Chef
71013	Feux d\'artifice
71014	Potion d\'attaque +10
71015	Anneau d\'expérience
71016	Gants de voleur
71017	Médaille de Chance
71018	Bénédiction de Vie
71019	Bénédiction magique
71020	Bénédiction du Dragon
71021	Parchemin de Guerre
71022	Retour d\'Intelligence
71023	Retour de Vitalité
71024	Retour de Force
71025	Pierre du Forgeron
71026	Minerai de fer magique
71027	Vie du Dieu Dragon
71028	Attaque du Dieu Dragon
71029	Intellig. du Dieu Dragon
71030	Défense du Dieu Dragon
71031	Aide du Dieu Dragon
71032	Parchemin du Dieu Dragon
71033	Masque d\'émotions
71034	Potion d\'attaque +15
71035	Élixir du chercheur
71036	Parchemin - Chef Orc
71037	Parchemin - Chef Esotér.
71038	Parchemin - R. Araignée
71039	Parchemin - Tortue
71040	Parchemin du roi des flam
71041	Parchemin - Neuf-Queues
71042	Parchemin - Roi Démon
71043	Parch - Esprit du Tigre
71044	Attaque critique
71045	Attaque perçante
71047	Color. Pierre Fantôme
71048	Sort de Changement
71049	Paquet de soie
71050	Potion de vitesse
71054	Couleur des Empires
71055	Coloration du Nom
71056	Coloration du Ciel
71057	Parchemin - Bois Fossile
71058	Parch. - Veine Cuivre
71059	Parch. - Veine d\'Argent
71060	Parchemin - Veine d\'Or
71061	Parchemin - Veine Jade
71062	Parch. - Veine d\'Ebène
71063	Parch. - Veine de Perle
71064	Parch. - Veine or blanc
71065	Parch. - Veine Cristal
71066	Parch. - Veine Améthyste
71067	Parch. - Larme Céleste
71068	Plume des amoureux
71069	Anneaux d\'harmonie
71070	Bracelet d\'Amour
71071	Boucles d\'oreille amour
71072	Bracelet d\'Harmonie
71073	Collier de l\'Amour
71074	Collier d\'Harmonie
71075	Coloration (Blanche)
71076	Coloration (Blonde)
71077	Coloration (Rouge)
71078	Coloration (Brune)
71079	Coloration ( Noire)
71080	Pierre Metin (F)
71081	Pierre Metin (N)
71082	Pierre Metin (D)
71083	Livre des pierres
71084	Objet enchanté
71085	Objet de renforcement
71086	Q. amélior. niv.(20-29)
71087	Q. amélior. niv.(30-39)
71088	Livre de quête (Facile)
71089	Livre de Quête (Normal)
71090	Livre de Quête (Diff.)
71091	Coloration du commerce
71092	Livre de polymorphie
71093	Orbe de Polymorphie
71094	Lecture concentrée
71095	Ticket
71096	Tableau de passage
71099	Anneau de remplacement
71100	Parchemin de compétence
71101	Potion de célérité
71102	NoNAme
71103	Redistribution (VIT)
71104	Redistribution (INT)
71105	Redistribution (STR)
71106	Redistribution (DEX)
71107	Fruit de la vie
71108	Grenadine
71109	Parchemin de correction
71110	Sucre pour cheval
71113	Loupe magique
71114	Sceau Jaune du Sanglier
71115	Sceau Bleu du Sanglier
71116	Sceau Jaune du Loup
71117	Sceau Bleu du Loup
71118	Sceau Jaune du tigre
71119	Sceau Bleu du Tigre
71120	Sceau Jaune du Lion
71121	Sceau Bleu du Lion
71122	NoNAme
71123	Écaille de dragon
71124	Lion blanc
71125	Sceau Sanglier Pugnace
71126	Sceau Loup Bagarreur
71127	Sceau Tigre Tempétueux
71128	Sceau Lion Carnassier
71129	Griffe de dragon
71130	Ticket
71131	NoNAme
71132	NoNAme
71133	NoNAme
71134	NoNAme
71135	Anneau croissant de lune
71136	Sucette de la force
71137	Sceau: tigre royal bleu
71138	Sceau: tigre royal rouge
71139	Sceau: tigre royal or
71140	Sceau: tigre royal vert
71141	Sceau: tigre royal gris
71142	Sceau: tigre royal blanc
71143	Anneau de la joie
71144	Coffre de Noël
71145	Bijou de l\'amour éternel
71146	Coffre d\'Amor (rose)
71147	Coffre d\'Amor (bleu)
71148	Anneau de Volonté
71149	Anneau de Force mortelle
71150	Œuf magique
71151	Sort vert
71152	Force verte
71153	Potion de sagesse
71154	Potion d\'ascension (3h)
