VNUM	NAME	RANK	TYPE	BATTLE_TYPE	LEVEL	SIZE	AI_FLAG	MOUNT_CAPACITY	RACE_FLAG	IMMUNE_FLAG	EMPIRE	FOLDER	ON_CLICK	ST	DX	HT	IQ	DAMAGE_MIN	DAMAGE_MAX	MAX_HP	REGEN_CYCLE	REGEN_PERCENT	GOLD_MIN	GOLD_MAX	EXP	DEF	ATTACK_SPEED	MOVE_SPEED	AGGRESSIVE_HP_PCT	AGGRESSIVE_SIGHT	ATTACK_RANGE	DROP_ITEM	RESURRECTION_VNUM	ENCHANT_CURSE	ENCHANT_SLOW	ENCHANT_POISON	ENCHANT_STUN	ENCHANT_CRITICAL	ENCHANT_PENETRATE	RESIST_SWORD	RESIST_TWOHAND	RESIST_DAGGER	RESIST_BELL	RESIST_FAN	RESIST_BOW	RESIST_FIRE	RESIST_ELECT	RESIST_MAGIC	RESIST_WIND	RESIST_POISON	DAM_MULTIPLY	SUMMON	DRAIN_SP	MOB_COLOR	POLYMORPH_ITEM	SKILL_LEVEL0	SKILL_VNUM0	SKILL_LEVEL1	SKILL_VNUM1	SKILL_LEVEL2	SKILL_VNUM2	SKILL_LEVEL3	SKILL_VNUM3	SKILL_LEVEL4	SKILL_VNUM4	SP_BERSERK	SP_STONESKIN	SP_GODSPEED	SP_DEATHBLOW	SP_REVIVE	
2004	M2SF	S_PAWN	MONSTER	MELEE	50			0	INSECT		0	spider_nipper	0	56	31	56	16	100	122	2954	3	7	15600	23475	4220	57	90	100	50	2000	175	30058	0	0	0	0	0	0	1	10	0	1	0	1	-5	0	0	0	0	5	1.4	0	0	16764108	70105	0	0	0	0							0	0	0	0	0	
2005	M2SF	S_PAWN	MONSTER	MELEE	52			0	INSECT		0	spider_soldier	0	71	33	39	16	104	127	3146	3	7	16200	24375	4390	59	80	120	50	2000	175	30059	0	0	0	0	0	0	1	0	10	0	1	0	-15	0	0	0	0	5	1.4	0	0	16764108	70105	0	0	0	0							0	0	0	0	0	
2031	M2SF	KNIGHT	MONSTER	MELEE	50			0	INSECT		0	spider_young	0	49	65	33	16	96	117	3457	9	12	22800	34275	5550	53	100	120	100	2000	175	0	0	0	0	5	0	5	0	0	0	2	0	0	-10	0	0	0	0	10	1.8	0	0	13421823	70106	0	0	0	0							5	2	0	0	0	
2032	M2SF	KNIGHT	MONSTER	MELEE	52			0	INSECT		0	spider_poison	0	68	34	51	17	88	132	3692	9	12	23700	35550	5790	55	100	120	100	2000	175	0	0	0	0	5	0	5	0	0	1	0	0	0	-5	0	0	0	0	10	1.8	0	0	13421823	70106	0	0	0	0							5	2	0	0	0	
2033	M2SF	S_KNIGHT	MONSTER	MELEE	54			0	INSECT		0	spider_redpoison	0	53	35	70	18	91	137	6155	4	12	29400	44100	12060	57	100	120	100	2000	175	0	0	0	0	5	1	5	0	1	0	2	0	0	-10	0	0	0	0	10	2	0	0	13421823	70107	0	0	0	0							5	2	0	0	0	
2034	M2SF	S_KNIGHT	MONSTER	MELEE	56			0	INSECT		0	spider_nipper	0	72	36	54	18	106	130	6553	9	17	30450	45675	12540	59	100	120	100	2000	175	0	0	0	0	3	0	5	0	0	1	0	0	0	-5	0	0	0	0	10	2	0	0	13421823	70107	0	0	0	0							5	2	0	0	0	
2035	M2SF	S_KNIGHT	MONSTER	MELEE	58			0	INSECT		0	spider_soldier	0	56	75	37	19	109	134	6969	4	12	31500	47250	13020	62	100	120	100	2000	175	0	0	0	0	3	0	5	0	2	0	1	0	0	-5	0	0	0	0	10	2	0	0	13421823	70107	0	0	0	0							5	2	0	0	0	
2036	M2SF	S_KNIGHT	MONSTER	MELEE	58		AGGR	0	INSECT		0	spider_soldier	0	56	75	37	19	109	134	6969	19	27	31500	47250	13020	62	100	120	100	2000	175	0	0	0	0	3	0	5	0	1	2	1	0	0	-20	0	0	0	0	10	2	0	0	13421823	70107	0	0	0	0							5	2	0	0	0	
2051	M2SF	PAWN	MONSTER	MELEE	43			0	INSECT		0	spider_young	0	28	41	55	14	107	131	1559	4	12	9150	13725	2120	50	100	100	50	2000	175	30057	0	0	0	0	0	0	1	1	-5	1	0	0	-10	0	0	0	0	5	1	0	0	13421823	70104	0	0	0	0							0	0	0	0	0	
2052	M2SF	PAWN	MONSTER	MELEE	45			0	INSECT		0	spider_poison	0	47	57	29	14	98	148	1670	3	7	9525	14250	2217	52	90	100	50	2000	175	30056	0	0	0	3	0	0	1	0	0	1	0	0	-10	0	0	0	0	5	1	0	0	13421823	70104	0	0	0	0							0	0	0	0	0	
2053	M2SF	S_PAWN	MONSTER	MELEE	48			0	INSECT		0	spider_redpoison	0	54	60	15	15	103	155	2215	9	17	15075	22650	2837	55	110	100	50	2000	175	30025	0	0	0	3	1	0	1	-5	1	-5	0	0	-5	0	0	0	0	5	1.4	0	0	13421823	70105	0	0	0	0							0	0	0	0	0	
2054	M2SF	S_PAWN	MONSTER	MELEE	50			0	INSECT		0	spider_nipper	0	56	31	56	16	120	146	2363	3	7	15600	23475	2955	57	90	100	50	2000	175	30058	0	0	0	0	0	0	1	10	0	1	0	1	-5	0	0	0	0	5	1.4	0	0	13421823	70105	0	0	0	0							0	0	0	0	0	
2055	M2SF	S_PAWN	MONSTER	MELEE	52			0	INSECT		0	spider_soldier	0	71	33	39	16	125	152	2516	3	7	16200	24375	3072	59	80	120	50	2000	175	30059	0	0	0	0	0	0	1	0	10	0	1	0	-15	0	0	0	0	5	1.4	0	0	13421823	70105	0	0	0	0							0	0	0	0	0	
2061	M2SF	PAWN	MONSTER	MELEE	60			0	INSECT		0	spider_young	0	77	58	39	20	144	176	3771	12	10	39975	59850	11100	80	110	120	100	2000	150	0	0	0	0	5	0	5	0	0	-5	0	0	0	0	-20	-20	0	0	10	1.89	0	0	0	70104	0	0	0	0							5	2	0	0	0	
2062	M2SF	S_PAWN	MONSTER	MELEE	62			0	INSECT		0	spider_poison	0	80	60	40	20	132	198	4028	7	10	41400	62100	11580	83	110	120	100	2000	150	0	0	0	0	5	0	5	0	0	-5	0	0	0	0	-20	-20	0	0	10	1.89	0	0	0	70105	0	0	0	0							5	2	0	0	0	
2063	M2SF	KNIGHT	MONSTER	MELEE	64			0	INSECT		0	spider_redpoison	0	82	62	41	21	137	206	6714	12	15	52350	78525	24120	86	110	120	100	2000	150	0	0	0	0	5	1	5	0	0	-5	0	0	0	0	-20	-20	0	0	10	2.1	0	0	0	70106	0	0	0	0							5	2	0	0	0	
2064	M2SF	KNIGHT	MONSTER	MELEE	66			0	INSECT		0	spider_nipper	0	84	63	42	21	159	195	7149	7	10	54225	81375	25080	89	110	120	100	2000	150	0	0	0	0	3	0	5	0	0	-5	0	0	0	0	-20	-20	0	0	10	2.1	0	0	0	70106	0	0	0	0							5	2	0	0	0	
2065	M2SF	S_KNIGHT	MONSTER	MELEE	68			0	INSECT		0	spider_soldier	0	87	65	43	22	164	201	7602	20	25	56025	84075	26040	93	110	120	100	2000	150	0	0	0	0	3	0	5	0	0	-5	0	0	0	0	-20	-20	0	0	10	2.1	0	0	0	70107	0	0	0	0							5	2	0	0	0	
2071	M2SF	KNIGHT	MONSTER	MELEE	60			0	INSECT		0	spider_young	0	77	57	38	19	117	217	9063	10	10	28800	43200	11927	84	110	120	100	2000	150	0	0	0	0	5	0	5	0	0	-5	0	0	0	0	-20	-20	0	0	10	1.9	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	5	2	0	0	0	
2072	M2SF	KNIGHT	MONSTER	MELEE	62			0	INSECT		0	spider_poison	0	79	59	39	19	120	223	9585	10	10	29475	44250	12322	86	110	120	100	2000	150	0	0	0	0	5	0	5	0	0	-5	0	0	0	0	-20	-20	0	0	10	1.9	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	5	2	0	0	0	
2073	M2SF	S_KNIGHT	MONSTER	MELEE	64			0	INSECT		0	spider_redpoison	0	82	61	41	20	128	239	13504	5	10	40275	60450	24572	108	110	120	100	2000	150	0	0	0	0	5	1	5	0	0	-5	0	0	0	0	-20	-20	0	0	10	2.1	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	5	2	0	0	0	
2074	M2SF	S_KNIGHT	MONSTER	MELEE	66			0	INSECT		0	spider_nipper	0	84	63	42	21	132	245	14248	10	15	41250	61875	25337	112	110	120	100	2000	150	0	0	0	0	3	0	5	0	0	-5	0	0	0	0	-20	-20	0	0	10	2.1	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	5	2	0	0	0	
2075	M2SF	S_KNIGHT	MONSTER	MELEE	68			0	INSECT		0	spider_soldier	0	86	65	43	21	146	271	15020	5	10	42225	63300	26102	115	110	120	100	2000	150	0	0	0	0	3	0	5	0	0	-5	0	0	0	0	-20	-20	0	0	10	2.1	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	5	2	0	0	0	
2076	M2SF	S_KNIGHT	MONSTER	MELEE	68		AGGR	0	INSECT		0	spider_soldier	0	86	65	43	21	156	290	15020	20	25	42225	63300	26102	115	110	120	100	2000	150	0	0	0	0	3	0	5	0	0	-5	0	0	0	0	-20	-20	0	0	10	2.1	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	5	2	0	0	0	
2091	M2SF	BOSS	MONSTER	MAGIC	60		AGGR	0	INSECT,ATT_WIND	STUN,SLOW,CURSE,TERROR	0	spider_queen	0	77	58	39	17	117	160	193408	10	10	220800	331200	48200	68	110	100	100	2000	150	0	0	0	0	25	0	20	20	40	35	40	40	40	40	0	0	60	0	10	2.24	2035	5	0	0	35	261	0	0	0	0	0	0	0	0	5	10	0	0	0	
2092	M2SF	KING	MONSTER	MELEE	75		AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE	0	INSECT,ATT_WIND	STUN,SLOW,CURSE,TERROR	0	spider_king	0	122	91	61	30	150	278	2568600	30	20	175500	263250	891000	90	150	160	100	2000	350	0	0	0	0	25	10	30	30	40	35	40	40	40	40	0	0	60	0	10	2.4	2076	5	0	0	40	261	0	0	0	0	0	0	0	0	5	10	0	0	0	
2093	M2SF	KING	MONSTER	MELEE	97		AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE	0	INSECT,ATT_WIND	STUN,SLOW,CURSE,TERROR	0	spider_queen	0	122	91	61	30	150	278	2568600	30	20	175500	263250	891000	90	150	160	100	2000	350	0	0	0	0	0	0	15	20	30	25	30	30	30	50	100	50	50	50	20	2.28	2414	10	0	0	40	261	0	0	0	0	0	0	0	0	20	20	0	30	40	
2094	M2SF	KING	MONSTER	MELEE	72		AGGR	0	INSECT,ATT_WIND	STUN,SLOW,CURSE,TERROR	0	spider_queen	0	95	71	48	24	102	190	1277520	20	20	388050	582070	522000	73	110	100	100	2000	150	0	0	0	0	0	0	15	20	30	25	30	30	30	50	100	50	50	50	20	2.28	2076	10	0	0	40	261	0	0	0	0	0	0	0	0	20	20	0	30	40	
2095	M2SF	KING	MONSTER	MELEE	70		NOMOVE	0	INSECT,ATT_WIND	STUN,SLOW,CURSE,TERROR	0	spider_egg	0	67	45	89	22	0	0	193408	30	20	0	0	12500	150	0	0	100	2000	350	0	0	0	0	0	0	0	0	70	70	70	70	70	70	70	70	70	70	70	1	2071	10	0	0	0	0	0	0	0	0	0	0	0	0	20	20	0	30	40	
2101	M2SF	S_PAWN	MONSTER	MELEE	19			0	DESERT		0	fennec_fox	0	18	24	12	6	45	55	784	5	7	6900	10350	1385	24	100	200	0	2000	175	0	0	0	0	0	0	0	5	0	0	0	0	0	100	100	100	100	100	10	1.4	0	0	0	70105	0	0	0	0							0	0	0	0	0	
2102	M2SF	S_PAWN	MONSTER	MELEE	37			0	DESERT		0	evil_eye	0	52	24	36	12	62	115	1877	5	7	12600	18975	3130	43	100	100	100	2000	175	0	0	0	0	0	3	0	5	1	0	1	0	1	-10	0	0	0	0	0	1.4	0	0	0	70105	0	0	0	0							0	0	0	0	0	
2103	M2SF	S_PAWN	MONSTER	MELEE	39			0	DESERT		0	giant_scorpion	0	41	51	30	13	65	120	2025	5	7	13200	19875	3297	45	100	80	100	2000	175	30046	0	0	0	0	0	0	5	0	1	0	1	0	-15	0	0	0	0	0	1.4	0	0	0	70105	0	0	0	0							0	0	0	0	0	
2104	M2SF	KNIGHT	MONSTER	MELEE	44			0	DESERT	POISON	0	scorpionman_sword	0	50	28	37	14	91	111	3228	12	12	19050	28575	6195	51	110	120	100	2000	175	30045	0	0	0	5	0	0	5	1	1	2	1	1	-10	0	0	0	0	0	1.8	0	0	0	70106	0	0	0	0							0	0	0	0	0	
2105	M2SF	KNIGHT	MONSTER	RANGE	47			0	DESERT	POISON	0	scorpionman_bow	0	59	30	22	15	95	116	2598	8	7	41850	62775	6615	54	60	70	100	2000	850	30055	0	0	0	5	0	5	5	0	0	-10	0	0	2	0	0	10	0	0	1.8	0	0	0	0	0	0	0	0							0	0	0	0	0	
2106	M2SF	KNIGHT	MONSTER	MELEE	48			0	DESERT	POISON	0	snakeman_sword	0	79	27	36	15	87	130	3692	12	12	20700	31050	6755	55	110	110	100	2000	175	30022	0	0	0	5	0	0	5	1	1	1	0	0	-15	0	0	0	0	0	1.8	0	0	0	70106	0	0	0	0							0	0	0	0	0	
2107	M2SF	KNIGHT	MONSTER	RANGE	51			0	DESERT	POISON	0	snakeman_bow	0	64	28	24	16	90	136	2957	8	7	45225	67800	7175	58	60	110	100	2000	850	30067	0	0	0	5	0	0	5	-5	-10	-5	0	0	2	0	0	10	0	0	1.8	0	0	0	0	0	0	0	0							0	0	0	0	0	
2108	M2SF	S_KNIGHT	MONSTER	MELEE	54			0	DESERT		0	outlaw	0	61	68	44	17	95	143	6969	4	12	30300	45525	15190	62	100	120	100	2000	175	0	0	0	0	0	0	5	5	0	10	0	0	0	-20	0	0	0	0	0	2	0	0	0	70107	0	0	0	0							0	0	0	0	0	
2131	M2SF	PAWN	MONSTER	MELEE	60			0	INSECT		0	scorpionman_sword	0	77	58	39	20	144	176	3771	12	10	39975	59850	12390	80	110	120	100	2000	150	30045	0	0	0	5	0	5	0	0	-5	0	0	0	0	-20	-20	0	0	10	1.89	0	0	0	70104	0	0	0	0							5	2	0	0	0	
2132	M2SF	S_PAWN	MONSTER	RANGE	62			0	INSECT		0	scorpionman_bow	0	80	60	40	20	132	198	4028	7	10	41400	62100	13230	83	110	120	100	2000	850	30055	0	0	0	5	0	5	0	0	-5	0	0	0	0	-20	-20	0	0	10	1.89	0	0	0	70105	0	0	0	0							5	2	0	0	0	
2133	M2SF	KNIGHT	MONSTER	MELEE	64			0	INSECT		0	snakeman_sword	0	82	62	41	21	137	206	6714	12	15	52350	78525	13510	86	110	120	100	2000	150	30022	0	0	0	5	1	5	0	0	-5	0	0	0	0	-20	-20	0	0	10	2.1	0	0	0	70106	0	0	0	0							5	2	0	0	0	
2134	M2SF	KNIGHT	MONSTER	RANGE	66			0	INSECT		0	snakeman_bow	0	84	63	42	21	159	195	7149	7	10	54225	81375	14350	89	110	120	100	2000	850	30067	0	0	0	3	0	5	0	0	-5	0	0	0	0	-20	-20	0	0	10	2.1	0	0	0	70106	0	0	0	0							5	2	0	0	0	
2135	M2SF	S_KNIGHT	MONSTER	MELEE	68			0	INSECT		0	outlaw	0	87	65	43	22	164	201	7602	20	25	56025	84075	30380	93	110	120	100	2000	150	0	0	0	0	3	0	5	0	0	-5	0	0	0	0	-20	-20	0	0	10	2.1	0	0	0	70107	0	0	0	0							5	2	0	0	0	
2151	M2SF	S_PAWN	MONSTER	MELEE	19			0	DESERT		0	fennec_fox	0	18	24	12	6	54	66	627	5	7	6900	10350	970	24	100	200	0	2000	175	0	0	0	0	0	0	0	5	0	0	0	0	0	100	100	100	100	100	10	1.4	0	0	16764108	70105	0	0	0	0							0	0	0	0	0	
2152	M2SF	S_PAWN	MONSTER	MELEE	37			0	DESERT		0	evil_eye	0	52	24	36	12	74	138	1502	5	7	12600	18975	2190	43	100	100	100	2000	175	0	0	0	0	0	3	0	5	1	0	1	0	1	-10	0	0	0	0	0	1.4	0	0	16764108	70105	0	0	0	0							0	0	0	0	0	
2153	M2SF	S_PAWN	MONSTER	MELEE	39			0	DESERT		0	giant_scorpion	0	41	51	30	13	78	144	1620	5	7	13200	19875	2307	45	100	80	100	2000	175	30046	0	0	0	0	0	0	5	0	1	0	1	0	-15	0	0	0	0	0	1.4	0	0	16764108	70105	0	0	0	0							0	0	0	0	0	
2154	M2SF	KNIGHT	MONSTER	MELEE	44			0	DESERT	POISON	0	scorpionman_sword	0	50	28	37	14	109	133	2582	12	12	19050	28575	4337	51	110	120	100	2000	175	30045	0	0	0	5	0	0	5	1	1	2	1	1	-10	0	0	0	0	0	1.8	0	0	16764108	70106	0	0	0	0							0	0	0	0	0	
2155	M2SF	S_PAWN	MONSTER	RANGE	47			0	DESERT	POISON	0	scorpionman_bow	0	59	30	22	15	114	139	2079	8	7	41850	62775	4630	54	60	70	100	2000	850	30055	0	0	0	5	0	5	5	0	0	-10	0	0	2	0	0	10	0	0	1.8	0	0	16764108	0	0	0	0	0							0	0	0	0	0	
2156	M2SF	KNIGHT	MONSTER	MELEE	48			0	DESERT	POISON	0	snakeman_sword	0	79	27	36	15	104	156	2954	12	12	20700	31050	4727	55	110	110	100	2000	175	30022	0	0	0	5	0	0	5	1	1	1	0	0	-15	0	0	0	0	0	1.8	0	0	16764108	70106	0	0	0	0							0	0	0	0	0	
2157	M2SF	KNIGHT	MONSTER	RANGE	51			0	DESERT	POISON	0	snakeman_bow	0	64	28	24	16	108	163	2365	8	7	45225	67800	5022	58	60	110	100	2000	850	30067	0	0	0	5	0	0	5	-5	-10	-5	0	0	2	0	0	10	0	0	1.8	0	0	16764108	0	0	0	0	0							0	0	0	0	0	
2158	M2SF	S_KNIGHT	MONSTER	MELEE	54			0	DESERT		0	outlaw	0	61	68	44	17	114	172	5575	4	12	30300	45525	10632	62	100	120	100	2000	175	0	0	0	0	0	0	5	5	0	10	0	0	0	-20	0	0	0	0	0	2	0	0	16764108	70107	0	0	0	0							0	0	0	0	0	
2191	M2SF	BOSS	MONSTER	MELEE	67		AGGR	0	DESERT,ATT_WIND	STUN,SLOW,CURSE,TERROR	0	giant_desert_turtle	0	64	43	85	21	102	190	146320	9	12	61500	92250	53800	76	100	100	100	2000	300	0	0	0	0	0	0	0	0	100	0	100	100	100	100	20	20	20	20	10	2	0	20	0	0	40	256	30	256							0	10	0	0	0	
2192	M2SF	KING	MONSTER	MELEE	97		AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE	0	DESERT,ATT_WIND	STUN,SLOW,CURSE,TERROR	0	giant_desert_turtle	0	122	91	61	30	150	278	2568600	30	20	1755000	2632500	891000	90	150	160	100	2000	350	0	0	0	0	0	0	15	20	30	25	30	30	30	50	100	50	50	50	20	2.28	2414	10	16764879	0	40	256	30	256							20	20	0	30	40	
2201	M2SF	S_PAWN	MONSTER	MELEE	69			0	FIRE,ATT_FIRE		0	fire_tiger	0	84	42	63	21	130	159	5550	3	7	21225	31800	2492	78	100	130	100	2000	175	30042	0	0	0	0	0	15	20	15	10	20	15	15	-10	0	0	0	0	0	1.68	0	0	0	70105	0	0	0	0							0	0	0	0	0	
2202	M2SF	S_PAWN	MONSTER	MAGIC	69			0	FIRE,ATT_FIRE		0	fire_ghost	0	85	43	64	21	132	161	5550	3	7	21900	32850	2492	78	100	130	100	2000	850	0	0	0	0	0	0	15	20	0	-5	5	-10	-10	20	0	0	20	0	0	1.68	0	0	0	0	0	0	0	0							0	0	0	0	0	
2203	M2SF	KNIGHT	MONSTER	MELEE	70			0	FIRE,ATT_FIRE		0	fire_tiger_boss	0	85	43	65	22	119	178	7592	7	12	29625	44400	4215	79	100	130	100	2000	175	30019	0	0	0	0	0	15	20	20	15	25	0	0	-25	0	0	0	0	0	2.16	0	0	0	70106	0	0	0	0							0	0	0	0	0	
2204	M2SF	KNIGHT	MONSTER	POWER	71			0	FIRE,ATT_FIRE	CURSE	0	fire_man	0	86	43	65	22	105	195	7782	7	12	30975	46500	4275	80	100	130	100	2000	175	0	0	0	0	0	0	15	20	-5	-10	0	5	5	-20	0	0	0	0	0	2.16	0	0	0	70106	0	0	0	0							0	20	0	0	0	
2205	M2SF	S_KNIGHT	MONSTER	POWER	72			0	FIRE,ATT_FIRE	SLOW,CURSE	0	fire_knight	0	89	44	66	22	106	198	12459	3	12	38775	58200	8670	81	100	130	100	2000	175	30091	0	0	0	0	0	15	20	0	0	5	0	0	-25	0	0	10	0	0	2.4	0	0	0	70107	0	0	0	0							0	0	20	0	0	
2206	M2SF	BOSS	MONSTER	MELEE	73			0	FIRE,ATT_FIRE	STUN,SLOW,CURSE,TERROR	0	fire_king	0	91	46	66	23	109	203	51024	7	12	66900	100350	43950	82	100	130	100	2000	175	0	0	0	0	0	50	15	20	0	10	0	10	0	-20	0	0	10	0	0	2.4	0	0	0	0	40	256	0	0							20	0	0	0	0	
2207	M2SF	BOSS	MONSTER	MELEE	73		AGGR	0	FIRE,ATT_FIRE	STUN,SLOW,CURSE,TERROR	0	fire_king	0	91	46	66	23	110	205	356080	25	20	5152500	7728750	602000	82	110	130	100	2000	150	0	0	0	0	0	50	15	20	40	35	40	40	40	40	0	0	60	0	0	2.28	2205	0	0	0	40	256	0	0							20	0	0	0	0	
2231	M2SF	S_PAWN	MONSTER	MELEE	69			0	FIRE,ATT_FIRE		0	fire_tiger	0	84	42	63	21	156	191	4440	3	7	21225	31800	1745	78	100	130	100	2000	175	30042	0	0	0	0	0	15	20	15	10	20	15	15	-10	0	0	0	0	0	1.68	0	0	16764108	70105	0	0	0	0							0	0	0	0	0	
2232	M2SF	S_PAWN	MONSTER	MAGIC	69			0	FIRE,ATT_FIRE		0	fire_ghost	0	85	43	64	21	158	193	4440	3	7	21900	32850	1745	78	100	130	100	2000	850	0	0	0	0	0	0	15	20	0	-5	5	-10	-10	20	0	0	20	0	0	1.68	0	0	16764108	0	0	0	0	0							0	0	0	0	0	
2233	M2SF	KNIGHT	MONSTER	MELEE	70			0	FIRE,ATT_FIRE		0	fire_tiger_boss	0	85	43	65	22	143	214	6073	7	12	29625	44400	2950	79	100	130	100	2000	175	30019	0	0	0	0	0	15	20	20	15	25	0	0	-25	0	0	0	0	0	2.16	0	0	16764108	70106	0	0	0	0							0	0	0	0	0	
2234	M2SF	KNIGHT	MONSTER	POWER	71			0	FIRE,ATT_FIRE	CURSE	0	fire_man	0	86	43	65	22	126	234	6225	7	12	30975	46500	2992	80	100	130	100	2000	175	0	0	0	0	0	0	15	20	-5	-10	0	5	5	-20	0	0	0	0	0	2.16	0	0	16764108	70106	0	0	0	0							0	20	0	0	0	
2235	M2SF	S_KNIGHT	MONSTER	POWER	72			0	FIRE,ATT_FIRE	SLOW,CURSE	0	fire_knight	0	89	44	66	22	127	238	9967	3	12	38775	58200	6070	81	100	130	100	2000	175	30091	0	0	0	0	0	15	20	0	0	5	0	0	-25	0	0	10	0	0	2.4	0	0	16764108	70107	0	0	0	0							0	0	20	0	0	
2291	M2SF	KING	MONSTER	MELEE	75		AGGR	0	FIRE,ATT_FIRE	STUN,SLOW,CURSE,TERROR	0	fire_dragon	0	99	69	65	23	110	205	489610	24	22	68700	103050	338625	84	100	130	100	2000	1000	0	0	0	0	0	0	15	20	30	30	30	30	30	50	100	50	50	50	20	2.64	2205	10	0	0	0	0	0	0							20	20	0	0	0	
2301	M2SF	PAWN	MONSTER	RANGE	65		AGGR,NOMOVE	0	ATT_EARTH		0	ent_trent	0	75	57	50	10	115	172	2261	3	5	25800	38700	1920	67	100	100	100	2000	650	0	0	0	3	0	0	5	5	0	-5	0	-10	-10	50	0	0	30	0	0	1.12	0	5	0	0	0	0	0	0							0	0	0	0	0	
2302	M2SF	PAWN	MONSTER	MELEE	67			0	ATT_EARTH		0	ent_guru	0	92	42	65	10	134	164	3939	3	5	26850	40275	2007	72	120	100	100	2000	150	0	0	0	0	0	0	5	5	-5	-10	0	5	5	5	0	0	15	0	0	1.12	0	5	0	0	0	0	0	0							0	0	0	0	0	
2303	M2SF	S_PAWN	MONSTER	RANGE	69			0	ATT_EARTH		0	ent_hu	0	86	55	65	10	127	190	3548	5	5	46200	69300	2577	76	100	100	100	2000	650	0	0	0	0	10	0	0	0	10	15	5	-10	-10	10	0	0	10	0	0	1.44	0	10	0	0	0	0	0	0							0	0	0	0	0	
2304	M2SF	S_PAWN	MONSTER	MELEE	70			0	ATT_EARTH	SLOW,CURSE	0	ent_red	0	89	49	77	10	114	211	5206	5	10	47400	71100	2645	79	115	100	100	2000	150	0	0	0	0	0	0	5	5	-5	-10	-5	5	5	5	0	0	15	0	0	1.44	0	15	0	0	0	0	0	0							0	0	0	0	0	
2305	M2SF	KNIGHT	MONSTER	MELEE	71		AGGR	0	ATT_EARTH	SLOW,CURSE	0	ent_black	0	94	75	75	10	118	219	7214	7	5	67875	101850	4582	83	115	100	100	2000	150	0	0	0	0	3	0	5	10	10	5	10	15	15	0	0	0	20	0	0	1.6	0	15	0	70106	0	0	0	0							0	0	0	0	0	
2306	M2SF	BOSS	MONSTER	MELEE	84		AGGR	0	ATT_EARTH		0	ent_huge	0	99	84	70	10	118	219	353840	12	10	2892000	4338000	68090	86	100	130	100	2000	300	0	0	0	0	0	3	15	20	10	15	10	15	15	-5	0	0	60	0	0	3	2304	35	0	0	0	0	0	0							20	0	0	0	0	
2307	M2SF	KING	MONSTER	MELEE	86		AGGR	0	ATT_EARTH		0	ent_elder	0	121	76	65	10	120	224	452900	30	20	5490000	8235000	627000	90	100	130	100	2000	300	0	0	0	5	5	10	15	20	10	15	10	20	20	0	0	0	50	0	0	4.8	2305	40	0	0	0	0	0	0							20	0	0	0	0	
2311	M2SF	S_PAWN	MONSTER	RANGE	74		AGGR,NOMOVE	0	ATT_EARTH		0	ent_trent	0	75	57	50	10	128	193	3596	3	5	46800	70200	2672	67	100	130	100	2000	900	0	0	0	3	0	0	15	20	0	-5	0	-10	-10	50	0	0	50	0	0	1.44	0	15	16764879	0	0	0	0	0							0	0	0	0	0	
2312	M2SF	KNIGHT	MONSTER	MELEE	76			0	ATT_EARTH		0	ent_guru	0	92	42	65	10	148	181	7032	3	5	48000	72000	4575	72	120	130	100	2000	150	0	0	0	0	0	0	15	20	-5	-10	0	5	5	5	0	0	25	0	0	1.6	0	15	16764879	70106	0	0	0	0							0	0	0	0	0	
2313	M2SF	KNIGHT	MONSTER	RANGE	77			0	ATT_EARTH		0	ent_hu	0	86	55	65	10	133	200	5699	5	5	67050	100575	4635	76	100	170	100	2000	650	0	0	0	0	10	0	5	15	10	15	5	-10	-10	10	0	0	30	0	0	1.6	0	20	16764879	0	0	0	0	0							0	0	0	0	0	
2314	M2SF	S_KNIGHT	MONSTER	MELEE	80		AGGR	0	ATT_EARTH	SLOW,CURSE	0	ent_red	0	89	49	77	10	120	224	11558	5	10	69600	104400	9630	79	115	150	100	2000	150	0	0	0	0	0	0	15	20	-5	-10	-5	5	5	5	0	0	35	0	0	1.92	0	25	16764879	70107	0	0	0	0							0	0	0	0	0	
2315	M2SF	S_KNIGHT	MONSTER	MELEE	82		AGGR	0	ATT_EARTH	SLOW,CURSE	0	ent_black	0	94	75	75	10	123	229	11843	7	5	90900	136425	9870	83	115	150	100	2000	150	0	0	0	0	3	0	15	20	10	5	10	15	15	0	0	0	40	0	0	1.92	0	25	16764879	70107	0	0	0	0							0	0	0	0	0	
2401	M2SF	PAWN	MONSTER	MELEE	87		AGGR,BERSERK	0	DEVIL,ATT_ELEC	SLOW,CURSE,TERROR	0	ch_footman	0	107	53	80	26	167	201	12635	3	14	49500	74250	25000	67	110	130	110	2000	50	0	0	0	3	0	0	5	5	0	0	0	10	10	10	0	0	30	0	0	2.5	0	5	0	0	0	0	0	0							30	0	0	0	0	
